timestamp,interface_name,latency,successes,failures,active_conns
1754106828.9553459,eth0,8.723032000034436,0,0,0
1754106838.976327,eth0,10.818433000167715,0,0,0
1754107514.9405408,eth0,5.0730759999169095,0,0,0
